cnpj;nome_fantasia;cnae_fiscal_principal;descricao_cnae;segmento_varejo;exposicao_ecommerce;bairro;bairro_normalizado;eh_centro;data_inicio_atividade;situacao_cadastral;descricao_situacao_cadastral;baixada;data_fechamento;ano_fechamento;mes_fechamento;periodo_fechamento;fechou_desde_2000
01711490000105;;4754701;Comércio varejista de móveis;Casa e decoração;Alta;CENTRO;CENTRO;True;1997-02-14;08;BAIXADA;True;1997-12-31;1997;12;Antes de 2000;False
01719565000196;;4774100;Comércio varejista de artigos de óptica;Óptica;Média;PAULICEIA;PAULICEIA;False;1997-02-19;08;BAIXADA;True;1998-09-30;1998;9;Antes de 2000;False
05036337000172;PADARIA PONTO FINAL;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;NOVA PIRACICABA;NOVA PIRACICABA;False;2002-04-17;04;INAPTA;False;;;;;False
03392970000178;;4753900;Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo;Eletroeletrônicos;Alta;CIDADE ALTA;CIDADE ALTA;False;1999-08-31;02;ATIVA;False;;;;;False
03398210000178;MAGIC BRINDES & CIA;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;CENTRO;CENTRO;True;1999-09-16;08;BAIXADA;True;2009-03-20;2009;3;2000-2009;True
07578981000106;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;ALGODOAL;ALGODOAL;False;2005-08-17;02;ATIVA;False;;;;;False
03406393000126;;4761003;Comércio varejista de artigos de papelaria;Cultura e papelaria;Alta;CENTRO;CENTRO;True;1999-09-15;08;BAIXADA;True;2009-09-22;2009;9;2000-2009;True
03408677000151;;4742300;Comércio varejista de material elétrico;Casa e construção;Média;NOVA AMERICA;NOVA AMERICA;False;1999-09-14;02;ATIVA;False;;;;;False
07712129000171;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;TAQUARAL;TAQUARAL;False;2005-11-28;04;INAPTA;False;;;;;False
03412473000194;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;SANTA TEREZINHA;SANTA TEREZINHA;False;1999-09-23;08;BAIXADA;True;2009-03-16;2009;3;2000-2009;True
00134316000176;MIXING;4753900;Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo;Eletroeletrônicos;Alta;VILA REZENDE;VILA REZENDE;False;1994-07-18;08;BAIXADA;True;1998-12-31;1998;12;Antes de 2000;False
05071641000150;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;SANTA TEREZINHA;SANTA TEREZINHA;False;2002-05-22;08;BAIXADA;True;2022-07-15;2022;7;2022-2026;True
00140067000121;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;CENTRO;CENTRO;True;1994-08-05;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
00140311000156;VAREJAO PARATY;4729601;Tabacaria;Varejo alimentar;Média;ALEMAES;ALEMAES;False;1994-08-05;08;BAIXADA;True;1996-11-30;1996;11;Antes de 2000;False
03429725000198;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;AREIAO;AREIAO;False;1999-09-29;03;SUSPENSA;False;;;;;False
03430627000170;DROGA LUKAS;4771701;Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas;Farmacêutico;Média;PAULICEIA;PAULICEIA;False;1999-09-22;08;BAIXADA;True;2000-05-08;2000;5;2000-2009;True
01774962000160;;4771701;Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas;Farmacêutico;Média;CENTRO;CENTRO;True;1997-03-19;08;BAIXADA;True;1998-05-31;1998;5;Antes de 2000;False
01775587000173;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;CENTRO;CENTRO;True;1997-03-12;08;BAIXADA;True;2002-10-09;2002;10;2000-2009;True
03432375000119;;4722901;Comércio varejista de carnes - açougues;Varejo alimentar;Baixa/Não direta;JARDIM BARTIRA;JARDIM BARTIRA;False;1999-09-28;04;INAPTA;False;;;;;False
05085053000176;JS MATERIAIS PARA MARMORARIA;4744005;Comércio varejista de materiais de construção não especificados anteriormente;Casa e construção;Média;CIDADE ALTA;CIDADE ALTA;False;2002-05-24;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
03437265000140;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;SAO JORGE;SAO JORGE;False;1999-09-29;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
00157009000100;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;JARAGUA;JARAGUA;False;1994-08-01;08;BAIXADA;True;2020-01-20;2020;1;2020-2021;True
03449789000150;;4773300;Comércio varejista de artigos médicos e ortopédicos;Saúde;Média;VILA REZENDE;VILA REZENDE;False;1999-10-08;04;INAPTA;False;;;;;False
05111118000100;ELETROMOVEIS SANTA TEREZINHA;4754701;Comércio varejista de móveis;Casa e decoração;Alta;SANTA TEREZINHA;SANTA TEREZINHA;False;2002-06-14;04;INAPTA;False;;;;;False
05111160000121;CANTINHO DAS ERVAS;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;CENTRO;CENTRO;True;2002-06-12;08;BAIXADA;True;2014-10-06;2014;10;2010-2015;True
01800240000133;FLORICULTURA PRONTO SOCORRO DA NATUREZA;4774100;Comércio varejista de artigos de óptica;Óptica;Média;VL INDEPENDENCIA;VL INDEPENDENCIA;False;1997-03-27;08;BAIXADA;True;1998-06-22;1998;6;Antes de 2000;False
05114075000117;GRA CASTHELLO;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;SANTA ROSA IPES;SANTA ROSA IPES;False;2002-06-13;04;INAPTA;False;;;;;False
03461052000153;COMERCIAL HIDRAULICA J.A.;4744005;Comércio varejista de materiais de construção não especificados anteriormente;Casa e construção;Média;JARDIM PETROPOLIS;JARDIM PETROPOLIS;False;1999-10-05;02;ATIVA;False;;;;;False
00176715000108;;4771701;Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas;Farmacêutico;Média;PAULICEIA;PAULICEIA;False;1994-08-30;04;INAPTA;False;;;;;False
00178458000135;;4744001;Comércio varejista de ferragens e ferramentas;Casa e construção;Média;JARDIM ITAPUA;JARDIM ITAPUA;False;1994-08-31;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
05124493000195;MERCEARIA ARAUJO;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;JD. JAVARY I;JD. JAVARY I;False;2002-06-10;08;BAIXADA;True;2003-05-30;2003;5;2000-2009;True
01820809000122;TUDUSADO;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;PAULICEIA;PAULICEIA;False;1997-05-14;08;BAIXADA;True;2011-04-12;2011;4;2010-2015;True
03478604000136;MZ;4753900;Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo;Eletroeletrônicos;Alta;SAO DIMAS;SAO DIMAS;False;1999-10-29;04;INAPTA;False;;;;;False
03483743000158;CASA DE CARNES ESTACAO;4722901;Comércio varejista de carnes - açougues;Varejo alimentar;Baixa/Não direta;PAULISTA;PAULISTA;False;1999-10-28;08;BAIXADA;True;2004-06-01;2004;6;2000-2009;True
05145645000136;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;CENTRO;CENTRO;True;2002-07-03;08;BAIXADA;True;2009-03-27;2009;3;2000-2009;True
01838980000169;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;SAO JUDAS;SAO JUDAS;False;1997-04-29;08;BAIXADA;True;2018-09-13;2018;9;2016-2019;True
00208655000150;;4753900;Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo;Eletroeletrônicos;Alta;VILA REZENDE;VILA REZENDE;False;1994-09-14;02;ATIVA;False;;;;;False
03499895000149;BAZAR DA NILZA;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;PARQUE ORLANDA I;PARQUE ORLANDA I;False;1999-11-04;08;BAIXADA;True;2001-05-08;2001;5;2000-2009;True
01849235000115;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;SAO JUDAS;SAO JUDAS;False;1997-05-13;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
03511103000104;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;CENTRO;CENTRO;True;1999-11-12;02;ATIVA;False;;;;;False
03511711000119;;4731800;Comércio varejista de combustíveis para veículos automotores;Combustíveis;Baixa/Não direta;VILA REZENDE;VILA REZENDE;False;1999-11-18;08;BAIXADA;True;2019-02-15;2019;2;2016-2019;True
00224791000133;;4722901;Comércio varejista de carnes - açougues;Varejo alimentar;Baixa/Não direta;PAULISTA;PAULISTA;False;1994-09-23;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
03523055000174;BAR DO CIDAO;4729699;Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente;Varejo alimentar;Média;SAIBROEIRO;SAIBROEIRO;False;1999-11-19;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
00234911000183;PROVOLONE & CIA;4729601;Tabacaria;Varejo alimentar;Média;PAULICEIA;PAULICEIA;False;1994-10-05;08;BAIXADA;True;1995-07-31;1995;7;Antes de 2000;False
00245693000182;SILICA BRASIL;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;CENTRO;CENTRO;True;1994-09-15;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
05213263000100;SETE MARAVILHAS MODAS E ACESSORIOS;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;CENTRO;CENTRO;True;2002-08-05;04;INAPTA;False;;;;;False
05218191000186;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;CENTRO;CENTRO;True;2002-07-26;08;BAIXADA;True;2010-02-03;2010;2;2010-2015;True
00264643000142;LIDER MAQ;4785799;Comércio varejista de outros artigos usados;Usados;Alta;HIGIENOPOLIS;HIGIENOPOLIS;False;1994-10-17;04;INAPTA;False;;;;;False
03580860000130;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;CENTRO;CENTRO;True;1999-12-27;08;BAIXADA;True;2003-02-11;2003;2;2000-2009;True
05253024000176;;4754703;Comércio varejista de artigos de iluminação;Casa e decoração;Alta;PAULICEIA;PAULICEIA;False;2002-08-28;08;BAIXADA;True;2025-06-10;2025;6;2022-2026;True
05255565000133;;4784900;Comércio varejista de gás liqüefeito de petróleo (GLP);Combustíveis;Baixa/Não direta;VILA REZENDE;VILA REZENDE;False;2002-08-23;08;BAIXADA;True;2010-11-04;2010;11;2010-2015;True
00295243000102;;4729601;Tabacaria;Varejo alimentar;Média;SAO DIMAS;SAO DIMAS;False;1994-11-10;08;BAIXADA;True;1998-05-31;1998;5;Antes de 2000;False
01920985000136;COLCHOMASTER;4754702;Comércio varejista de artigos de colchoaria;Casa e decoração;Alta;CENTRO;CENTRO;True;1997-06-19;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
05260342000164;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;VILA MONTEIRO;VILA MONTEIRO;False;2002-08-21;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
96175849000175;SPECIAL BIKE;4763603;"Comércio varejista de bicicletas e triciclos; peças e acessórios";Esporte e lazer;Alta;ALTO;ALTO;False;1993-01-27;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
05273343000143;;4789001;Comércio varejista de suvenires, bijuterias e artesanatos;Outros varejos;Média;JARDIM JUPIA;JARDIM JUPIA;False;2002-08-26;08;BAIXADA;True;2009-10-16;2009;10;2000-2009;True
05277414000186;EMBRASERT;4744003;Comércio varejista de materiais hidráulicos;Casa e construção;Média;VILA INDEPENDENCIA;VILA INDEPENDENCIA;False;2002-08-22;04;INAPTA;False;;;;;False
96261722000179;;4761003;Comércio varejista de artigos de papelaria;Cultura e papelaria;Alta;VILA INDEPENDENCIA;VILA INDEPENDENCIA;False;1993-02-16;08;BAIXADA;True;2017-04-03;2017;4;2016-2019;True
96284831000101;PANTERA ALTO ESTILO;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;ALTO;ALTO;False;1993-02-24;08;BAIXADA;True;2007-09-11;2007;9;2000-2009;True
05284956000186;LC CELULARES;4752100;Comércio varejista especializado de equipamentos de telefonia e comunicação;Tecnologia;Alta;PARQUE DAS MANGUEIRA;PARQUE DAS MANGUEIRA;False;2002-09-13;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
96339460000118;;4721102;Padaria e confeitaria com predominância de revenda;Varejo alimentar;Baixa/Não direta;JARDIM MONUMENTO;JARDIM MONUMENTO;False;1993-03-05;02;ATIVA;False;;;;;False
01947873000179;VIDRACARIA ALEMAO;4743100;Comércio varejista de vidros;Casa e construção;Baixa/Não direta;NOVA AMERICA;NOVA AMERICA;False;1997-06-25;08;BAIXADA;True;2021-08-19;2021;8;2020-2021;True
01950210000103;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;PAULISTA;PAULISTA;False;1997-06-25;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
53866117000119;;4711301;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados;Varejo alimentar;Média;JD NOIVA DA COLINA;JD NOIVA DA COLINA;False;1984-10-08;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
96446810000145;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;CASTELINHO;CASTELINHO;False;1993-04-01;04;INAPTA;False;;;;;False
96472154000155;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;CENTRO;CENTRO;True;1993-04-07;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
01958359000139;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;SAO DIMAS;SAO DIMAS;False;1997-07-08;04;INAPTA;False;;;;;False
96506944000104;;4753900;Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo;Eletroeletrônicos;Alta;SANTA TEREZINHA;SANTA TEREZINHA;False;1994-05-11;08;BAIXADA;True;2013-09-26;2013;9;2010-2015;True
01963708000100;BOMBONIERE E DOCERIA SUZI;4721104;Comércio varejista de doces, balas, bombons e semelhantes;Varejo alimentar;Baixa/Não direta;PAULISTA;PAULISTA;False;1997-07-01;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
03643846000138;;4761003;Comércio varejista de artigos de papelaria;Cultura e papelaria;Alta;MORUMBI;MORUMBI;False;2000-02-14;08;BAIXADA;True;2003-03-19;2003;3;2000-2009;True
96646294000100;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;JARAGUA;JARAGUA;False;1993-05-07;04;INAPTA;False;;;;;False
05318694000123;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;TAQUARAL;TAQUARAL;False;2002-09-17;04;INAPTA;False;;;;;False
96664602000112;ELETRO TUCA;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;SANTA TERESINHA;SANTA TERESINHA;False;1993-05-12;08;BAIXADA;True;2016-09-15;2016;9;2016-2019;True
96672340000138;CASA DE CARNES E FRANGOS OURO E PRATA;4729601;Tabacaria;Varejo alimentar;Média;PAULISTA;PAULISTA;False;1993-05-13;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
05321193000104;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;PAULISTA;PAULISTA;False;2002-10-07;08;BAIXADA;True;2011-08-31;2011;8;2010-2015;True
00352822000131;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;CENTRO;CENTRO;True;1994-12-13;08;BAIXADA;True;2009-06-03;2009;6;2000-2009;True
03651845000135;IMAGO;4789001;Comércio varejista de suvenires, bijuterias e artesanatos;Outros varejos;Média;CIDADE ALTA;CIDADE ALTA;False;2000-02-02;04;INAPTA;False;;;;;False
03652275000106;MOVEIS KOMQUISTA;4754701;Comércio varejista de móveis;Casa e decoração;Alta;CENTRO;CENTRO;True;2000-02-15;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
01978518000167;;4731800;Comércio varejista de combustíveis para veículos automotores;Combustíveis;Baixa/Não direta;INDEPENDENCIA;INDEPENDENCIA;False;1997-05-30;08;BAIXADA;True;2001-01-01;2001;1;2000-2009;True
03657995000156;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;AREIAO;AREIAO;False;2000-02-18;02;ATIVA;False;;;;;False
03658245000107;;4744001;Comércio varejista de ferragens e ferramentas;Casa e construção;Média;PAULICEIA;PAULICEIA;False;2000-02-18;04;INAPTA;False;;;;;False
05330631000192;STAR TEEN;4723700;Comércio varejista de bebidas;Varejo alimentar;Média;SAO LUIZ;SAO LUIZ;False;2002-10-09;04;INAPTA;False;;;;;False
01981103000142;ALEXANDRA CLINICA DOS PES;4772500;Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal;Beleza e cuidados pessoais;Alta;CENTRO;CENTRO;True;1997-07-03;02;ATIVA;False;;;;;False
01981770000125;;4744001;Comércio varejista de ferragens e ferramentas;Casa e construção;Média;PAULICEIA;PAULICEIA;False;1997-07-03;04;INAPTA;False;;;;;False
00364120000178;;4744001;Comércio varejista de ferragens e ferramentas;Casa e construção;Média;SANTA TEREZINHA;SANTA TEREZINHA;False;1994-12-19;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
01983668000169;;4789008;Comércio varejista de artigos fotográficos e para filmagem;Outros varejos;Média;VILA REZENDE;VILA REZENDE;False;1997-07-22;02;ATIVA;False;;;;;False
01984547000131;;4774100;Comércio varejista de artigos de óptica;Óptica;Média;PAULISTA;PAULISTA;False;1997-07-08;08;BAIXADA;True;1998-05-30;1998;5;Antes de 2000;False
03663793000117;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;PAULISTA;PAULISTA;False;2000-02-17;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
01985792000163;MINI MERCADO PELAES;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;JD MONTE LIBANO II;JD MONTE LIBANO II;False;1997-07-10;08;BAIXADA;True;2018-11-14;2018;11;2016-2019;True
03677148000153;INFONET HOME PAGES;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;CENTRO;CENTRO;True;2000-03-03;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
02005097000150;;4744001;Comércio varejista de ferragens e ferramentas;Casa e construção;Média;JD BORGUESI;JD BORGUESI;False;1997-07-31;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
02006537000194;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;JD ALVORADA III;JD ALVORADA III;False;1997-07-23;08;BAIXADA;True;2008-11-18;2008;11;2000-2009;True
02015976000163;;4789007;Comércio varejista de equipamentos para escritório;Outros varejos;Média;CENTRO;CENTRO;True;1997-08-06;04;INAPTA;False;;;;;False
03703073000138;VILLA DO CIRILLO;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;CENTRO;CENTRO;True;2000-03-15;08;BAIXADA;True;2002-05-29;2002;5;2000-2009;True
05392712000117;DOM CAFE;4721104;Comércio varejista de doces, balas, bombons e semelhantes;Varejo alimentar;Baixa/Não direta;ALTO;ALTO;False;2002-10-30;08;BAIXADA;True;2005-09-29;2005;9;2000-2009;True
03719827000148;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;VILA  INDEPENDENCIA;VILA  INDEPENDENCIA;False;2000-03-22;08;BAIXADA;True;2024-12-26;2024;12;2022-2026;True
05399387000114;BETO GAS;4784900;Comércio varejista de gás liqüefeito de petróleo (GLP);Combustíveis;Baixa/Não direta;IBIRAPUERA;IBIRAPUERA;False;2002-11-20;04;INAPTA;False;;;;;False
05412508000110;;4763601;Comércio varejista de brinquedos e artigos recreativos;Esporte e lazer;Alta;JARDIM EUROPA;JARDIM EUROPA;False;2002-11-27;08;BAIXADA;True;2005-01-11;2005;1;2000-2009;True
05416077000160;AUTO POSTO 100 DE PIRACICABA;4731800;Comércio varejista de combustíveis para veículos automotores;Combustíveis;Baixa/Não direta;PIRACICAMIRIM;PIRACICAMIRIM;False;2002-11-25;02;ATIVA;False;;;;;False
03744720000150;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;CENTRO;CENTRO;True;2000-04-03;04;INAPTA;False;;;;;False
03760984000105;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;CENTRO;CENTRO;True;2000-04-12;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
02087417000169;;4782201;Comércio varejista de calçados;Moda;Alta;CENTRO;CENTRO;True;1997-06-30;04;INAPTA;False;;;;;False
00471183000123;CHARLOTTE;4729601;Tabacaria;Varejo alimentar;Média;ALTO;ALTO;False;1995-03-03;08;BAIXADA;True;1996-02-29;1996;2;Antes de 2000;False
05449028000124;;4723700;Comércio varejista de bebidas;Varejo alimentar;Média;VILA PRUDENTE;VILA PRUDENTE;False;2002-12-26;08;BAIXADA;True;2023-04-12;2023;4;2022-2026;True
00472737000107;SO LAR;4774100;Comércio varejista de artigos de óptica;Óptica;Média;PIRACICAMIRIM;PIRACICAMIRIM;False;1995-03-07;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
05451996000175;VERTICAL ELEVADORES;4753900;Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo;Eletroeletrônicos;Alta;CENTRO;CENTRO;True;2002-12-19;08;BAIXADA;True;2020-06-03;2020;6;2020-2021;True
05456958000105;;4744002;Comércio varejista de madeira e artefatos;Casa e construção;Média;VILA REZENDE;VILA REZENDE;False;2002-12-23;08;BAIXADA;True;2007-09-06;2007;9;2000-2009;True
00486868000143;;4752100;Comércio varejista especializado de equipamentos de telefonia e comunicação;Tecnologia;Alta;CENTRO;CENTRO;True;1995-01-10;08;BAIXADA;True;2001-03-20;2001;3;2000-2009;True
00496382000196;AFFINITY DE PIRACICABA;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;CENTRO;CENTRO;True;1995-03-17;08;BAIXADA;True;1996-02-29;1996;2;Antes de 2000;False
02115892000100;;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;PQ SAO JORGE;PQ SAO JORGE;False;1997-08-28;08;BAIXADA;True;2005-10-25;2005;10;2000-2009;True
02116509000120;CASA DE CARNES RASERA;4722901;Comércio varejista de carnes - açougues;Varejo alimentar;Baixa/Não direta;INDEPENDENCIA;INDEPENDENCIA;False;1997-09-03;03;SUSPENSA;False;;;;;False
00761628000452;;4781400;Comércio varejista de artigos do vestuário e acessórios;Moda;Alta;VILA AREAO;VILA AREAO;False;1997-10-02;08;BAIXADA;True;2001-02-13;2001;2;2000-2009;True
03809430000147;;4759899;Comércio varejista de outros artigos de uso pessoal e doméstico não especificados anteriormente;Casa e decoração;Alta;PAULICEIA;PAULICEIA;False;2000-05-16;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
00505165000115;ESTER & CIA;4763601;Comércio varejista de brinquedos e artigos recreativos;Esporte e lazer;Alta;DOS ALEMAES;DOS ALEMAES;False;1995-03-21;08;BAIXADA;True;2021-07-14;2021;7;2020-2021;True
05483186000109;;4744099;Comércio varejista de materiais de construção em geral;Casa e construção;Média;VILA INDUSTRIAL;VILA INDUSTRIAL;False;2002-12-26;02;ATIVA;False;;;;;False
00947364000264;;4762800;Comércio varejista de discos, CDs, DVDs e fitas;Cultura e mídia;Alta;CENTRO;CENTRO;True;2002-10-04;08;BAIXADA;True;2003-07-29;2003;7;2000-2009;True
02137140000131;;4761002;Comércio varejista de jornais e revistas;Cultura e papelaria;Alta;PIRACICAMIRIM;PIRACICAMIRIM;False;1997-09-15;04;INAPTA;False;;;;;False
03826505000106;;4722901;Comércio varejista de carnes - açougues;Varejo alimentar;Baixa/Não direta;DOIS CORREGOS;DOIS CORREGOS;False;2000-05-17;02;ATIVA;False;;;;;False
02139481000146;;4721104;Comércio varejista de doces, balas, bombons e semelhantes;Varejo alimentar;Baixa/Não direta;JARAGUA;JARAGUA;False;1997-09-02;08;BAIXADA;True;2015-02-09;2015;2;2010-2015;True
00528377000118;SHINE CELULARES;4752100;Comércio varejista especializado de equipamentos de telefonia e comunicação;Tecnologia;Alta;CENTRO;CENTRO;True;1995-03-31;08;BAIXADA;True;2006-12-05;2006;12;2000-2009;True
00530087000109;;4755502;Comercio varejista de artigos de armarinho;Casa e decoração;Alta;JD DAS FLORES;JD DAS FLORES;False;1995-03-09;08;BAIXADA;True;2007-03-19;2007;3;2000-2009;True
00531577000120;XYKYTO COMERCIAL HIDRAULICA;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;CENTRO;CENTRO;True;1995-04-03;08;BAIXADA;True;2023-06-02;2023;6;2022-2026;True
00533847000131;BAR E MARCEARIA CASCAVEL;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;JARDIM JAVARI I;JARDIM JAVARI I;False;1995-04-04;08;BAIXADA;True;2004-07-27;2004;7;2000-2009;True
02154934000103;;4789099;Comércio varejista de outros produtos não especificados anteriormente;Outros varejos;Média;PAULICEIA;PAULICEIA;False;1997-09-25;04;INAPTA;False;;;;;False
05508075000100;ESTETICA LUNA;4772500;Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal;Beleza e cuidados pessoais;Alta;PARQUE RESIDENCIAL MONTE REY;PARQUE RESIDENCIAL MONTE REY;False;2003-02-13;02;ATIVA;False;;;;;False
00539971000104;;4784900;Comércio varejista de gás liqüefeito de petróleo (GLP);Combustíveis;Baixa/Não direta;PAULISTA;PAULISTA;False;1995-04-05;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
05512704000167;;4751201;Comércio varejista especializado de equipamentos e suprimentos de informática;Tecnologia;Alta;CENTRO;CENTRO;True;2003-02-05;08;BAIXADA;True;2009-11-26;2009;11;2000-2009;True
03859579000130;MINI MERCADO SAO LUIZ;4712100;Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;Varejo alimentar;Média;CENTRO;CENTRO;True;2000-05-30;08;BAIXADA;True;2014-10-24;2014;10;2010-2015;True
05521714000169;COLIGAS;4784900;Comércio varejista de gás liqüefeito de petróleo (GLP);Combustíveis;Baixa/Não direta;PAULICEIA;PAULICEIA;False;2003-02-12;08;BAIXADA;True;2005-10-24;2005;10;2000-2009;True
03865316000134;DROGARIA PLANALTO;4771701;Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas;Farmacêutico;Média;JD. PLANALTO;JD. PLANALTO;False;2000-06-07;08;BAIXADA;True;2008-12-31;2008;12;2000-2009;True
